City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Lukulu,ZM,2021-05-29 22:04:23,-14.3707,23.242,54.79,35,0,3.02
295,Trinidad,BO,2021-05-29 22:04:23,-14.8333,-64.9,79.09,65,95,2.51
296,Puerto Narino,CO,2021-05-29 22:04:24,-3.7703,-70.3831,77.54,89,98,2.33
297,Prieska,ZA,2021-05-29 22:04:24,-29.6641,22.7474,49.71,53,94,4.9
298,Heyang,CN,2021-05-29 22:04:24,26.1011,107.473,63.99,98,100,1.74
299,Ust-Koksa,RU,2021-05-29 22:04:25,50.2696,85.6108,40.69,74,4,1.36
300,Hay River,CA,2021-05-29 22:04:25,60.8156,-115.7999,55.6,49,81,7.14
301,Vostok,RU,2021-05-29 22:04:26,46.4856,135.8833,44.44,86,100,2.21
302,Charyshskoye,RU,2021-05-29 22:04:26,51.3978,83.5598,42.84,81,10,4.5
303,Antofagasta,CL,2021-05-29 22:00:07,-23.65,-70.4,63.91,79,40,7.43
304,Christchurch,NZ,2021-05-29 22:02:50,-43.5333,172.6333,54.03,93,75,1.99
305,Deolali,IN,2021-05-29 22:04:27,19.95,73.8333,77.92,77,100,7.99
306,Verkhnyaya Khava,RU,2021-05-29 22:04:27,51.8404,39.9413,60.87,93,64,5.3
307,Kihei,US,2021-05-29 22:04:27,20.785,-156.4656,82.85,72,25,5.53
308,Simao,CN,2021-05-29 22:04:28,22.7886,100.9748,65.3,97,61,2.06
309,Along,IN,2021-05-29 22:04:28,28.1667,94.7667,72.61,98,94,1.25
310,Nanga Eboko,CM,2021-05-29 22:04:28,4.6833,12.3667,69.66,97,82,0.89
311,Otjimbingwe,NA,2021-05-29 22:04:29,-22.35,16.1333,64.92,31,47,1.81
312,Birao,CF,2021-05-29 22:04:29,10.2849,22.7882,87.91,25,47,4.36
313,Sioux Lookout,CA,2021-05-29 22:04:29,50.1001,-91.917,66.99,26,97,14.29
314,Ziway,ET,2021-05-29 22:04:30,7.9333,38.7167,68.13,58,46,5.37
315,Amapa,BR,2021-05-29 22:04:30,1.0,-52.0,73.31,98,35,2.93
316,Vila Velha,BR,2021-05-29 22:04:11,-20.3297,-40.2925,78.94,83,3,13.0
317,Alice Springs,AU,2021-05-29 22:01:16,-23.7,133.8833,40.55,81,4,5.53
318,Leningradskiy,RU,2021-05-29 22:04:31,69.3833,178.4167,35.51,94,53,6.67
319,Noumea,NC,2021-05-29 22:00:04,-22.2763,166.4572,72.0,99,86,11.1
320,Samarai,PG,2021-05-29 22:04:31,-10.6167,150.6667,78.53,78,96,13.65
321,Filadelfia,US,2021-05-29 22:03:44,39.9523,-75.1638,52.38,88,90,8.01
322,Greenville,US,2021-05-29 22:01:30,35.6127,-77.3663,78.98,68,1,16.11
323,Atar,MR,2021-05-29 22:04:32,20.5169,-13.0499,94.26,16,75,16.17
324,Atasu,KZ,2021-05-29 22:04:33,48.6814,71.6433,65.25,25,68,10.71
325,Ruteng,ID,2021-05-29 22:04:33,-8.6136,120.4721,60.19,91,89,0.54
326,Bathsheba,BB,2021-05-29 22:04:33,13.2167,-59.5167,79.97,74,11,15.82
327,Finote Selam,ET,2021-05-29 22:04:34,10.7,37.2667,63.64,37,24,3.11
328,Ketchikan,US,2021-05-29 22:04:34,55.3422,-131.6461,56.21,60,100,6.33
329,Barth,DE,2021-05-29 22:02:59,54.3635,12.7249,51.06,87,37,5.64
330,Log,RU,2021-05-29 22:04:34,49.4844,43.8613,65.03,79,9,1.48
331,Loikaw,MM,2021-05-29 22:04:35,19.6742,97.2094,70.65,94,99,0.07
332,High Level,CA,2021-05-29 22:04:35,58.5169,-117.136,69.57,23,100,9.75
333,Santa Lucia,ES,2021-05-29 22:04:35,27.9117,-15.5407,61.92,68,20,9.48
334,Gat,IL,2021-05-29 22:00:07,31.61,34.7642,70.81,100,0,1.1
335,Ascension,US,2021-05-29 22:04:36,30.2169,-90.9001,83.98,78,75,0.0
336,Dawson Creek,CA,2021-05-29 22:04:37,55.7666,-120.2362,61.43,41,58,15.52
337,Viedma,AR,2021-05-29 22:04:37,-40.8135,-62.9967,47.25,44,12,14.99
338,Namibe,AO,2021-05-29 22:01:35,-15.1961,12.1522,72.45,70,0,4.27
339,Odweyne,SO,2021-05-29 22:04:38,9.4092,45.064,72.99,62,19,11.9
340,Iraray,PH,2021-05-29 22:04:38,8.9936,118.0511,78.84,85,100,4.23
341,Vila Franca Do Campo,PT,2021-05-29 22:04:38,37.7167,-25.4333,64.81,85,52,6.11
342,Sao Filipe,CV,2021-05-29 22:04:39,14.8961,-24.4956,74.53,75,8,15.19
343,Inhambane,MZ,2021-05-29 22:04:39,-23.865,35.3833,65.46,87,0,7.09
344,Namatanai,PG,2021-05-29 22:04:40,-3.6667,152.4333,81.09,80,97,6.49
345,Chuy,UY,2021-05-29 22:04:40,-33.6971,-53.4616,48.51,60,29,12.48
346,Moramanga,MG,2021-05-29 22:04:40,-18.9333,48.2,57.42,98,32,1.21
347,Bam,IR,2021-05-29 22:04:41,29.106,58.357,85.17,11,3,6.44
348,Sabang,ID,2021-05-29 22:04:41,5.8933,95.3214,80.42,83,99,23.35
349,Stephenville,US,2021-05-29 22:04:41,32.2207,-98.2023,82.94,59,40,6.91
350,Yulara,AU,2021-05-29 22:04:42,-25.2406,130.9889,44.44,63,99,8.66
351,Desnogorsk,RU,2021-05-29 22:04:42,54.1508,33.2815,49.48,96,94,8.55
352,Anchorage,US,2021-05-29 22:00:00,61.2181,-149.9003,51.67,89,90,1.01
353,Garowe,SO,2021-05-29 22:04:43,8.4054,48.4845,77.31,72,8,16.98
354,Neman,RU,2021-05-29 22:04:43,55.0311,22.0264,43.92,91,14,6.49
355,Miri,MY,2021-05-29 22:04:43,4.4148,114.0089,76.37,90,99,4.09
356,Biak,ID,2021-05-29 22:04:44,-0.9131,122.8766,75.83,86,80,5.91
357,Ilulissat,GL,2021-05-29 22:04:44,69.2167,-51.1,55.42,26,39,14.97
358,Calama,CL,2021-05-29 22:04:07,-22.4667,-68.9333,58.33,26,0,7.81
359,Cavalcante,BR,2021-05-29 22:04:44,-13.7975,-47.4583,71.92,52,100,2.89
360,Penzance,GB,2021-05-29 22:04:45,50.1186,-5.5371,56.41,85,93,9.06
361,Sokoni,TZ,2021-05-29 22:04:45,-6.4333,39.55,77.95,78,5,10.96
362,Pachino,IT,2021-05-29 22:04:46,36.7186,15.0907,67.6,69,19,5.84
363,Santa Vitoria Do Palmar,BR,2021-05-29 22:04:46,-33.5189,-53.3681,49.24,60,29,12.82
364,Cagliari,IT,2021-05-29 22:04:46,39.245,9.0912,65.98,63,0,10.36
365,Jaszkarajeno,HU,2021-05-29 22:04:47,47.05,20.0667,52.99,87,0,3.06
366,Berlevag,NO,2021-05-29 22:04:47,70.8578,29.0864,40.41,92,100,14.34
367,Bairiki,KI,2021-05-29 22:04:47,1.3292,172.9752,83.23,77,67,14.45
368,Ulyanovsk,RU,2021-05-29 22:04:48,54.0,48.0,59.27,93,100,2.66
369,Lorengau,PG,2021-05-29 22:04:48,-2.0226,147.2712,81.79,83,64,12.53
370,Hobyo,SO,2021-05-29 22:04:48,5.3505,48.5268,78.58,82,85,21.09
371,Najran,SA,2021-05-29 22:04:49,17.4924,44.1277,79.79,18,18,4.05
372,Provideniya,RU,2021-05-29 22:04:49,64.3833,-173.3,45.97,45,4,10.38
373,Alofi,NU,2021-05-29 22:04:50,-19.0595,-169.9187,78.93,79,45,14.07
374,Bilma,NE,2021-05-29 22:04:50,18.6853,12.9164,91.17,8,37,6.38
375,Sur,OM,2021-05-29 22:04:50,22.5667,59.5289,86.72,54,36,11.65
376,Funadhoo,MV,2021-05-29 22:04:51,6.15,73.2667,83.26,70,72,20.98
377,Bima,ID,2021-05-29 22:04:51,-8.4667,118.7167,73.38,94,25,2.91
378,Kamenka,RU,2021-05-29 22:04:51,51.3223,42.7678,60.22,93,75,5.28
379,Calvia,ES,2021-05-29 22:04:52,39.5657,2.5062,66.92,74,0,1.1
380,Dubai,AE,2021-05-29 22:00:06,25.2582,55.3047,85.19,69,0,3.04
381,Erenhot,CN,2021-05-29 22:04:52,43.6475,111.9767,52.61,63,0,7.94
382,Merrill,US,2021-05-29 22:04:06,45.1805,-89.6835,67.77,26,1,8.05
383,Te Anau,NZ,2021-05-29 22:03:29,-45.4167,167.7167,46.4,95,100,7.45
384,Lundazi,ZM,2021-05-29 22:04:53,-12.2929,33.1782,55.24,68,0,5.03
385,Kargil,IN,2021-05-29 22:04:53,34.5667,76.1,42.21,68,50,5.23
386,Kahului,US,2021-05-29 22:04:54,20.8947,-156.47,82.85,72,24,7.0
387,Aykhal,RU,2021-05-29 22:04:54,66.0,111.5,53.35,57,30,6.04
388,Sangar,RU,2021-05-29 22:04:54,63.9242,127.4739,51.96,58,99,10.69
389,Khorramshahr,IR,2021-05-29 22:04:55,30.4397,48.1664,82.35,9,0,10.56
390,Melaka,MY,2021-05-29 22:01:22,2.196,102.2405,78.87,84,96,4.99
391,Coldstream,GB,2021-05-29 22:00:10,55.6511,-2.2529,56.75,75,9,3.44
392,Puri,IN,2021-05-29 22:04:55,19.8,85.85,88.38,89,10,11.72
393,Saint-Joseph,RE,2021-05-29 22:04:56,-21.3667,55.6167,68.36,80,7,5.86
394,Sola,VU,2021-05-29 22:04:56,-13.8833,167.55,78.06,74,100,13.78
395,Zhoucheng,CN,2021-05-29 22:04:56,35.9122,116.3117,72.01,45,59,2.71
396,Chute-Aux-Outardes,CA,2021-05-29 22:04:57,49.1168,-68.399,49.03,53,17,4.03
397,Key West,US,2021-05-29 22:00:51,24.5557,-81.7826,84.99,67,2,1.9
398,Half Moon Bay,US,2021-05-29 22:04:57,37.4636,-122.4286,77.81,75,75,8.05
399,Vestmannaeyjar,IS,2021-05-29 22:04:58,63.4427,-20.2734,45.45,87,100,36.08
400,Gainesville,US,2021-05-29 22:03:30,29.6516,-82.3248,88.86,54,20,1.01
401,Taltal,CL,2021-05-29 22:00:20,-25.4,-70.4833,64.31,76,23,4.88
402,Morant Bay,JM,2021-05-29 22:04:58,17.8815,-76.4093,83.82,74,12,8.12
403,Oranjemund,NA,2021-05-29 22:04:59,-28.55,16.4333,57.02,84,100,13.51
404,Starosubkhangulovo,RU,2021-05-29 22:04:59,53.1031,57.4423,58.87,55,77,3.42
405,Pochutla,MX,2021-05-29 22:05:00,15.7432,-96.4661,86.85,51,75,6.73
406,Bocas Del Toro,PA,2021-05-29 22:05:00,9.3333,-82.25,82.08,76,100,5.46
407,San Patricio,US,2021-05-29 22:05:00,28.017,-97.5169,84.29,68,56,8.97
408,Ndele,CF,2021-05-29 22:05:01,8.4109,20.6473,83.88,40,89,2.8
409,Quelimane,MZ,2021-05-29 22:05:01,-17.8786,36.8883,71.55,94,0,6.91
410,Antalaha,MG,2021-05-29 22:05:01,-14.9003,50.2788,72.37,80,38,5.84
411,Savannakhet,LA,2021-05-29 22:01:13,16.566,104.751,78.62,85,100,6.02
412,Yagodnoye,RU,2021-05-29 22:05:04,62.55,149.6667,44.01,58,70,6.49
413,Grenville,GD,2021-05-29 22:05:05,12.1167,-61.6167,80.44,73,6,14.07
414,Kenai,US,2021-05-29 22:05:05,60.5544,-151.2583,50.02,93,90,16.11
415,Stafford,GB,2021-05-29 22:02:25,52.8052,-2.1164,57.85,67,19,6.8
416,Debre Tabor,ET,2021-05-29 22:05:05,11.85,38.0167,58.14,37,6,6.93
417,Petropavlovsk-Kamchatskiy,RU,2021-05-29 22:05:06,53.0452,158.6483,43.39,81,75,2.42
418,Cochabamba,BO,2021-05-29 22:02:37,-17.3895,-66.1568,60.75,66,88,5.68
419,Neiafu,TO,2021-05-29 22:05:06,-18.65,-173.9833,81.28,89,75,2.3
420,Atambua,ID,2021-05-29 22:05:07,-9.1061,124.8925,69.04,86,42,4.25
421,Kidal,ML,2021-05-29 22:05:07,18.4411,1.4078,93.85,6,98,8.14
422,Melito Di Porto Salvo,IT,2021-05-29 22:05:07,37.9222,15.7714,69.55,59,8,9.82
423,Sabha,LY,2021-05-29 22:05:08,27.0377,14.4283,93.11,10,0,9.64
424,Palm Coast,US,2021-05-29 22:00:24,29.585,-81.2078,89.98,62,82,1.01
425,Gornopravdinsk,RU,2021-05-29 22:05:08,60.05,69.9,52.52,95,49,6.11
426,Yenagoa,NG,2021-05-29 22:05:09,4.9247,6.2642,76.95,93,98,3.62
427,Aragarcas,BR,2021-05-29 22:05:09,-15.8975,-52.2508,78.13,51,54,4.34
428,Srednekolymsk,RU,2021-05-29 22:05:10,67.45,153.6833,56.43,36,14,13.91
429,Ambilobe,MG,2021-05-29 22:05:10,-13.2,49.05,69.6,90,0,3.11
430,Wanning,CN,2021-05-29 22:05:10,18.8003,110.3967,81.0,90,100,9.51
431,Bonnyville,CA,2021-05-29 22:00:11,54.2668,-110.735,61.27,50,53,11.92
432,Umm Kaddadah,SD,2021-05-29 22:05:11,13.6017,26.6876,90.82,12,26,14.45
433,Vestmanna,FO,2021-05-29 22:05:11,62.1564,-7.1664,45.52,100,90,8.5
434,Bemidji,US,2021-05-29 22:05:11,47.4736,-94.8803,65.14,35,1,12.66
435,College,US,2021-05-29 22:00:29,64.8569,-147.8028,53.47,43,72,1.99
436,Megion,RU,2021-05-29 22:05:12,61.0296,76.1136,51.82,70,100,10.2
437,Turukhansk,RU,2021-05-29 22:05:12,65.8167,87.9833,28.53,82,6,1.86
438,Tahe,CN,2021-05-29 22:05:13,52.3333,124.7333,46.83,89,10,0.58
439,Goksun,TR,2021-05-29 22:05:13,38.021,36.4973,54.55,78,2,4.29
440,Bosaso,SO,2021-05-29 22:02:30,11.2842,49.1816,88.68,49,24,1.99
441,Dhidhdhoo,MV,2021-05-29 22:02:38,6.8833,73.1,83.1,72,13,19.53
442,Pirapora,BR,2021-05-29 22:05:14,-17.345,-44.9419,78.64,44,100,3.4
443,Sungaipenuh,ID,2021-05-29 22:05:14,-2.0833,101.3833,65.12,90,100,1.66
444,Ossora,RU,2021-05-29 22:05:14,59.2353,163.0719,42.98,69,100,1.92
445,Talnakh,RU,2021-05-29 22:05:15,69.4865,88.3972,24.75,98,92,3.47
446,Trairi,BR,2021-05-29 22:01:52,-3.2778,-39.2689,79.56,79,46,9.19
447,Mariquita,CO,2021-05-29 22:02:20,5.1989,-74.893,76.57,87,84,3.67
448,Touros,BR,2021-05-29 22:05:15,-5.1989,-35.4608,77.76,79,7,13.8
449,Marsaxlokk,MT,2021-05-29 22:05:16,35.8419,14.5431,69.08,94,0,2.3
450,Todos Santos,MX,2021-05-29 22:05:16,23.45,-110.2167,102.0,49,100,8.05
451,Fort Nelson,CA,2021-05-29 22:00:26,58.8053,-122.7002,68.0,27,92,5.26
452,Bukene,TZ,2021-05-29 22:05:17,-4.2333,32.8833,71.44,57,78,4.12
453,New Glasgow,CA,2021-05-29 22:05:17,45.5834,-62.6486,44.91,93,100,5.37
454,Goderich,CA,2021-05-29 22:05:17,43.7501,-81.7165,62.2,61,9,16.33
455,Birakan,RU,2021-05-29 22:05:18,49.0167,131.7,52.38,89,99,3.38
456,Maslovka,RU,2021-05-29 22:05:18,51.5535,39.2357,61.32,91,87,5.21
457,Hualmay,PE,2021-05-29 22:05:19,-11.0964,-77.6139,66.31,84,58,8.1
458,Roald,NO,2021-05-29 22:05:19,62.5833,6.1333,59.16,87,5,3.44
459,Fasa,IR,2021-05-29 22:05:19,28.9383,53.6482,70.84,18,0,4.61
460,Jalu,LY,2021-05-29 22:01:05,29.0331,21.5482,89.38,17,5,9.89
461,Giaveno,IT,2021-05-29 22:05:20,45.047,7.3492,63.55,80,87,1.01
462,Gitega,BI,2021-05-29 22:04:25,-3.5,29.95,59.4,90,26,3.0
463,Greensburg,US,2021-05-29 22:05:20,40.3015,-79.5389,51.91,88,90,7.0
464,Ramsgate,GB,2021-05-29 22:05:21,51.3358,1.4155,52.72,80,0,3.0
465,Rosa Zarate,EC,2021-05-29 22:05:21,0.3333,-79.4667,78.8,87,78,4.65
466,Mayumba,GA,2021-05-29 22:05:21,-3.432,10.6554,76.82,91,55,6.26
467,Tessalit,ML,2021-05-29 22:05:22,20.1986,1.0114,95.54,7,100,8.28
468,Mariani,IN,2021-05-29 22:05:22,26.6667,94.3333,75.51,91,2,3.67
469,Arlit,NE,2021-05-29 22:00:54,18.7369,7.3853,94.17,6,24,10.74
470,Brigantine,US,2021-05-29 22:05:23,39.4101,-74.3646,53.02,91,90,26.22
471,Sept-Iles,CA,2021-05-29 22:05:23,50.2001,-66.3821,49.05,63,5,7.18
472,Nantucket,US,2021-05-29 22:05:23,41.2835,-70.0995,48.96,93,90,14.97
473,Sal Rei,CV,2021-05-29 22:05:24,16.1833,-22.9167,72.16,84,22,18.72
474,Puertollano,ES,2021-05-29 22:05:24,38.6871,-4.1073,78.15,44,89,4.16
475,Watsa,CD,2021-05-29 22:05:25,3.0372,29.5355,64.18,97,62,2.84
476,Vydrino,RU,2021-05-29 22:05:25,51.485,104.8461,38.1,99,100,5.23
477,Santa Cruz,BO,2021-05-29 22:05:25,-17.8,-63.1667,79.29,55,100,7.0
478,Asau,RO,2021-05-29 22:05:26,46.4333,26.4,54.52,100,96,2.37
479,Nokaneng,BW,2021-05-29 22:05:26,-19.6667,22.2667,58.96,29,0,4.07
480,Corpus Christi,US,2021-05-29 22:05:26,27.8006,-97.3964,84.43,79,75,8.99
481,Arawa,PG,2021-05-29 22:05:27,-6.2132,155.5367,76.91,93,91,2.06
482,Matane,CA,2021-05-29 22:05:27,48.8286,-67.522,47.68,55,1,4.76
483,Tahta,EG,2021-05-29 22:05:28,26.7693,31.5021,83.84,25,26,5.91
484,Ixtapa,MX,2021-05-29 22:05:28,20.7,-105.2,83.43,70,1,14.97
485,Tete,MZ,2021-05-29 22:01:13,-16.1564,33.5867,64.85,39,0,2.01
486,Ballina,AU,2021-05-29 22:05:28,-28.8667,153.5667,53.94,76,100,13.8
487,Rio Gallegos,AR,2021-05-29 22:01:37,-51.6226,-69.2181,35.65,69,75,16.11
488,Zhezkazgan,KZ,2021-05-29 22:05:29,47.8043,67.7144,70.23,49,53,4.61
489,Belmonte,BR,2021-05-29 22:05:29,-15.8631,-38.8828,79.3,82,100,4.85
490,Geraldton,AU,2021-05-29 22:05:30,-28.7667,114.6,63.01,72,40,16.22
491,Opunake,NZ,2021-05-29 22:05:30,-39.4556,173.8583,54.34,77,95,15.68
492,Smolyaninovo,RU,2021-05-29 22:05:30,43.2956,132.4675,53.06,88,97,0.18
493,Waipawa,NZ,2021-05-29 22:05:31,-41.4122,175.5153,50.63,86,100,2.44
494,Japura,ID,2021-05-29 22:05:31,-0.3167,102.35,74.52,90,96,1.43
495,Celestun,MX,2021-05-29 22:05:31,20.8667,-90.4,84.85,65,6,14.7
496,Kasempa,ZM,2021-05-29 22:05:32,-13.4584,25.8338,54.39,46,0,3.24
497,Paita,PE,2021-05-29 22:05:32,-5.0892,-81.1144,70.45,81,35,17.4
498,Chicama,PE,2021-05-29 22:05:33,-7.8447,-79.1469,68.59,82,66,8.61
499,Vallenar,CL,2021-05-29 22:05:33,-28.5708,-70.7581,69.53,43,3,2.95
500,Siddipet,IN,2021-05-29 22:05:33,18.1,78.85,82.76,55,6,13.47
501,Atotonilco El Grande,MX,2021-05-29 22:05:34,20.2833,-98.6667,76.95,39,39,13.6
502,Vittoria,IT,2021-05-29 22:05:34,36.9537,14.5332,66.74,67,10,3.44
503,Nome,US,2021-05-29 22:02:37,64.5011,-165.4064,52.16,35,1,8.19
504,Beloha,MG,2021-05-29 22:05:35,-25.1667,45.05,63.75,80,0,5.35
505,Isangel,VU,2021-05-29 22:05:35,-19.55,169.2667,77.11,69,20,2.46
506,Kashi,CN,2021-05-29 22:05:35,39.4547,75.9797,74.21,24,10,7.25
507,Revda,RU,2021-05-29 22:05:36,56.801,59.9303,52.61,56,68,6.44
508,Ozernovskiy,RU,2021-05-29 22:05:36,51.5,156.5167,42.28,83,82,2.13
509,Correntina,BR,2021-05-29 22:05:36,-13.3433,-44.6367,75.38,42,89,2.77
510,Panacan,PH,2021-05-29 22:05:37,9.2463,118.4082,80.71,84,100,3.18
511,Flic En Flac,MU,2021-05-29 22:05:37,-20.2742,57.3631,74.52,86,22,3.38
512,Buarcos,PT,2021-05-29 22:05:38,40.166,-8.8768,61.56,90,5,9.33
513,Tsurugi,JP,2021-05-29 22:05:38,36.45,136.6333,61.25,70,77,2.55
514,Rudnya,RU,2021-05-29 22:05:38,54.947,31.0934,46.06,90,67,10.07
515,Rock Sound,BS,2021-05-29 22:05:39,24.9,-76.2,78.24,75,3,10.58
516,Sao Bento Do Sul,BR,2021-05-29 22:05:39,-26.2503,-49.3786,58.26,98,0,2.39
517,Baykit,RU,2021-05-29 22:05:39,61.67,96.37,36.7,95,100,6.58
518,Yuyao,CN,2021-05-29 22:05:40,30.05,121.1494,69.82,82,100,2.77
519,Shingu,JP,2021-05-29 22:05:40,33.7333,135.9833,63.91,62,84,2.48
520,Mayya,RU,2021-05-29 22:05:41,61.7333,130.2811,58.32,74,89,8.1
521,Champerico,GT,2021-05-29 22:05:41,14.3,-91.9167,88.75,68,38,8.32
522,Larsnes,NO,2021-05-29 22:05:41,62.2028,5.5773,58.86,91,8,2.89
523,Sackville,CA,2021-05-29 22:05:42,45.9188,-64.3846,56.03,57,100,6.33
524,Behshahr,IR,2021-05-29 22:05:42,36.6923,53.5526,76.35,59,0,4.94
525,Cockburn Town,TC,2021-05-29 22:05:42,21.4612,-71.1419,82.36,69,40,11.5
526,Griffith,US,2021-05-29 22:04:12,41.5284,-87.4237,63.12,43,1,5.99
527,Tarrafal,CV,2021-05-29 22:05:43,15.2833,-23.7667,72.39,80,81,16.17
528,Mogadishu,SO,2021-05-29 22:05:17,2.0371,45.3438,78.33,84,86,14.03
529,Morro Bay,US,2021-05-29 22:03:25,35.3658,-120.8499,82.74,69,17,8.99
530,Altona,DE,2021-05-29 22:05:44,53.55,9.9333,51.15,86,0,6.91
531,Escarcega,MX,2021-05-29 22:05:27,18.6089,-90.7454,96.82,31,35,6.6
532,Bichura,RU,2021-05-29 22:05:44,50.5881,107.6022,42.89,74,100,1.61
533,Sistranda,NO,2021-05-29 22:05:45,63.7256,8.834,49.96,86,5,8.81
534,Tandil,AR,2021-05-29 22:05:45,-37.3217,-59.1332,44.11,53,2,4.0
535,Nurota,UZ,2021-05-29 22:05:45,40.5614,65.6886,78.89,27,2,5.57
536,Manica,FR,2021-05-29 22:05:46,49.0,-1.1667,58.41,94,100,5.1
537,Ouesso,CG,2021-05-29 22:05:46,1.6136,16.0517,72.61,92,96,0.58
538,Marzuq,YE,2021-05-29 22:05:47,14.4,46.4667,80.73,39,4,3.44
539,Broome,US,2021-05-29 22:05:47,42.2506,-75.833,52.38,81,90,1.01
540,Wamba,NG,2021-05-29 22:05:47,8.9333,8.6,76.77,76,100,3.91
541,Trelew,AR,2021-05-29 22:01:51,-43.249,-65.3051,43.59,41,7,7.65
542,Shagonar,RU,2021-05-29 22:05:48,51.5333,92.8,43.86,65,49,0.83
543,Canon City,US,2021-05-29 22:05:49,38.441,-105.2424,82.09,36,1,8.01
544,Marabba,SD,2021-05-29 22:05:49,12.35,32.1833,93.42,28,0,10.47
545,Cherepovets,RU,2021-05-29 22:05:49,59.1333,37.9,39.25,77,5,8.75
546,Ponta Delgada,PT,2021-05-29 22:04:32,37.7333,-25.6667,65.12,82,75,8.05
547,Luneburg,DE,2021-05-29 22:05:50,53.25,10.4,51.24,88,0,4.09
548,Chisinau,MD,2021-05-29 22:01:14,47.0056,28.8575,57.63,77,0,4.25
549,Banda Aceh,ID,2021-05-29 22:05:50,5.5577,95.3222,76.87,93,100,14.5
550,Sarahan,IN,2021-05-29 22:05:51,31.5167,77.8,56.8,64,10,6.31
551,Caravelas,BR,2021-05-29 22:05:51,-17.7125,-39.2481,75.36,85,65,6.67
552,Xixiang,CN,2021-05-29 22:05:51,35.1628,112.865,68.4,42,1,1.92
553,Bintulu,MY,2021-05-29 22:05:02,3.1667,113.0333,76.84,91,99,4.09
554,Kuah,MY,2021-05-29 22:05:52,6.3265,99.8432,85.3,71,97,1.03
555,Tuy Hoa,VN,2021-05-29 22:03:54,13.0833,109.3,78.73,85,76,6.13
556,Cuamba,MZ,2021-05-29 22:05:52,-14.8031,36.5372,60.6,65,0,0.47
557,Birnin Kebbi,NG,2021-05-29 22:05:53,12.4539,4.1975,94.14,14,96,5.5
558,Itaguai,BR,2021-05-29 22:05:08,-22.8522,-43.7753,79.59,76,79,3.6
559,Haines Junction,CA,2021-05-29 22:05:53,60.7522,-137.5108,50.36,59,97,12.01
560,Burns Lake,CA,2021-05-29 22:05:54,54.2331,-125.7533,62.6,28,18,5.7
561,Bodden Town,KY,2021-05-29 22:05:54,19.2833,-81.25,85.93,58,20,1.99
562,Duldurga,RU,2021-05-29 22:05:54,50.6761,113.5931,42.55,58,25,9.8
563,Strezhevoy,RU,2021-05-29 22:05:55,60.7333,77.5889,51.78,66,100,10.45
564,Ambanja,MG,2021-05-29 22:05:55,-13.6833,48.45,71.82,91,10,2.64
565,Pasaje,EC,2021-05-29 22:05:55,-3.3333,-79.8167,75.27,88,93,3.67
566,Voyvozh,RU,2021-05-29 22:05:56,62.892,54.9635,39.79,95,100,9.13
567,Cururupu,BR,2021-05-29 22:05:56,-1.8283,-44.8683,77.23,85,63,3.31
568,Finschhafen,PG,2021-05-29 22:05:57,-6.6024,147.8681,80.11,81,92,7.94
569,Jingdezhen,CN,2021-05-29 22:05:57,29.2947,117.2079,66.87,97,100,1.07
570,Grants Pass,US,2021-05-29 22:05:58,42.439,-123.3284,88.86,21,1,1.01
571,Karibib,NA,2021-05-29 22:05:58,-21.9333,15.8333,61.63,34,74,2.3
572,Kembolcha,ET,2021-05-29 22:05:58,11.0816,39.7434,64.81,37,26,5.93
573,Ozinki,RU,2021-05-29 22:05:59,51.1786,49.6769,62.15,84,71,5.97
